Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2017-08-17 02-AM,ETHUSD,302.36,302.36,298.47,300,7251.36,2175563.14
2017-08-17 01-AM,ETHUSD,301,304.59,300.82,302.36,5091.75,1543278.42
2017-08-17 12-AM,ETHUSD,301,301,301,301,0.0,0.0
2017-08-16 11-PM,ETHUSD,301,301,301,301,0.0,0.0
2017-08-16 10-PM,ETHUSD,301,301,301,301,0.0,0.0
2017-08-16 09-PM,ETHUSD,301,301,301,301,0.0,0.0
2017-08-16 08-PM,ETHUSD,301,301,301,301,0.0,0.0
2017-08-16 07-PM,ETHUSD,301,301,301,301,0.0,0.0
2017-08-16 06-PM,ETHUSD,301,301.19,301,301,66.09,19892.3
2017-08-16 05-PM,ETHUSD,301,301,301,301,0.8139,244.98
2017-08-16 04-PM,ETHUSD,300.58,301,299.12,301,2104.55,632275.99
2017-08-16 03-PM,ETHUSD,300.46,302.07,297.55,300.58,9385.35,2818012.72
2017-08-16 02-PM,ETHUSD,299.1,301.87,299.05,300.46,11167.99,3355335.07
2017-08-16 01-PM,ETHUSD,295.7,299.13,294.51,299.1,6121.79,1813512.94
2017-08-16 12-PM,ETHUSD,295.57,296.24,294,295.7,6147.15,1815700.55
2017-08-16 11-AM,ETHUSD,290.4,297.77,290.04,295.57,7936.24,2337493.48
2017-08-16 10-AM,ETHUSD,287.66,290.4,285.5,290.4,7798.86,2238187.06
2017-08-16 09-AM,ETHUSD,286.71,287.72,286.71,287.66,4941.43,1420029.75
2017-08-16 08-AM,ETHUSD,284.66,287.1,284.66,286.71,4162.4,1191557.78
2017-08-16 07-AM,ETHUSD,283.06,287,283.06,284.66,2620.96,747493.96
2017-08-16 06-AM,ETHUSD,283.27,283.71,280.25,283.06,4901.96,1383145.86
2017-08-16 05-AM,ETHUSD,285.21,285.21,281.26,283.27,4405.22,1246728.61
2017-08-16 04-AM,ETHUSD,286.46,286.46,285.06,285.21,2192.11,625884.63
2017-08-16 03-AM,ETHUSD,283.49,287.05,283.34,286.46,3485.01,996995.49
2017-08-16 02-AM,ETHUSD,286.5,286.68,283.21,283.49,5465.75,1560372.93
2017-08-16 01-AM,ETHUSD,286.73,287.85,285,286.5,7123.03,2039772.76
2017-08-16 12-AM,ETHUSD,286.46,289.36,286.1,286.73,4177.4,1201815.39
2017-08-15 11-PM,ETHUSD,284.86,286.46,284.42,286.46,3027.98,865229.24
2017-08-15 10-PM,ETHUSD,284.43,286.78,283.85,284.86,5021.36,1433567.67
2017-08-15 09-PM,ETHUSD,282.28,285.19,279.45,284.43,6588.59,1855729.01
2017-08-15 08-PM,ETHUSD,282.3,283.05,277.57,282.28,10913.22,3072841.33
2017-08-15 07-PM,ETHUSD,283.54,286.49,282.3,282.3,4599.84,1307526.85
2017-08-15 06-PM,ETHUSD,285.53,288.1,283.53,283.54,6215.18,1780149.94
2017-08-15 05-PM,ETHUSD,282.44,285.6,282.04,285.53,4879.78,1388685.44
2017-08-15 04-PM,ETHUSD,277.99,282.73,276.89,282.44,9964.42,2789686.24
2017-08-15 03-PM,ETHUSD,275.8,283.04,275.8,277.99,13749.63,3852098.62
2017-08-15 02-PM,ETHUSD,281.01,281.01,271,275.8,30695.96,8451223.34
2017-08-15 01-PM,ETHUSD,285.48,285.48,281.01,281.01,9256.79,2619663.78
2017-08-15 12-PM,ETHUSD,287.31,287.81,283.53,285.48,7426.82,2120533.59
2017-08-15 11-AM,ETHUSD,285.24,289.7,283.26,287.31,3972.45,1137784.97
2017-08-15 10-AM,ETHUSD,290.38,290.38,282.62,285.24,11530.76,3299723.09
2017-08-15 09-AM,ETHUSD,291.64,293.37,287.88,290.38,4576.01,1329234.72
2017-08-15 08-AM,ETHUSD,292.94,295.82,291.63,291.64,3444.57,1014255.06
2017-08-15 07-AM,ETHUSD,290.07,293.52,288.64,292.94,3667.8,1068081.67
2017-08-15 06-AM,ETHUSD,291.92,291.99,287.89,290.07,4087.21,1183538.76
2017-08-15 05-AM,ETHUSD,292.46,292.86,288.35,291.92,7119.17,2069904.65
2017-08-15 04-AM,ETHUSD,291.69,293.99,291.34,292.46,9831.55,2873733.36
2017-08-15 03-AM,ETHUSD,293.45,293.45,291.07,291.69,4046.22,1183867.29
2017-08-15 02-AM,ETHUSD,294.62,294.62,291.06,293.45,6346.06,1857056.5
2017-08-15 01-AM,ETHUSD,296.19,297.05,294.62,294.62,5572.7,1650213.68
2017-08-15 12-AM,ETHUSD,298.39,299.02,296.12,296.19,4122.24,1226762.01
2017-08-14 11-PM,ETHUSD,297.42,299.92,297.42,298.39,4360.17,1302034.99
2017-08-14 10-PM,ETHUSD,297.6,297.66,296.01,297.42,2947.55,874847.65
2017-08-14 09-PM,ETHUSD,298.73,298.83,296.01,297.6,4548.12,1353746.34
2017-08-14 08-PM,ETHUSD,300.07,300.73,289.02,298.73,7373.39,2181799.28
2017-08-14 07-PM,ETHUSD,297.98,301.15,296.51,300.07,6133.95,1834723.68
2017-08-14 06-PM,ETHUSD,296.11,297.99,293.52,297.98,12661.83,3741608.55
2017-08-14 05-PM,ETHUSD,295.79,296.74,294.08,296.11,5439.09,1608013.5
2017-08-14 04-PM,ETHUSD,294.14,295.92,292.99,295.79,6762.8,1992634.99
2017-08-14 03-PM,ETHUSD,297.89,298.06,294,294.14,4426.2,1311867.66
2017-08-14 02-PM,ETHUSD,299.29,299.29,295,297.89,5517.12,1639477.44
2017-08-14 01-PM,ETHUSD,300.06,300.95,298.26,299.29,6925.93,2077250.1
2017-08-14 12-PM,ETHUSD,300.14,300.99,299.58,300.06,6111.96,1834216.15
2017-08-14 11-AM,ETHUSD,299.7,302.75,299.07,300.14,4953.16,1489496.49
2017-08-14 10-AM,ETHUSD,296.76,300,296.07,299.7,5731.08,1707954.62
2017-08-14 09-AM,ETHUSD,299.8,300.93,296.01,296.76,7821.5,2329337.26
2017-08-14 08-AM,ETHUSD,301.74,302.22,299.18,299.8,3430.37,1031762.78
2017-08-14 07-AM,ETHUSD,302.8,303.27,301,301.74,3308.39,999187.35
2017-08-14 06-AM,ETHUSD,302.02,304.61,301.98,302.8,5013.1,1519396.76
2017-08-14 05-AM,ETHUSD,299.57,302.02,298,302.02,4861.16,1458986.97
2017-08-14 04-AM,ETHUSD,301.72,302.91,299.06,299.57,3672.07,1103592.85
2017-08-14 03-AM,ETHUSD,303.44,303.44,301.31,301.72,4386.67,1327116.79
2017-08-14 02-AM,ETHUSD,301.53,305,300.49,303.44,6918.79,2098559.73
2017-08-14 01-AM,ETHUSD,294.86,301.53,294.79,301.53,3527.39,1046100.33
2017-08-14 12-AM,ETHUSD,295.45,296.6,293.71,294.86,3103.77,915449.05
2017-08-13 11-PM,ETHUSD,295.67,296.87,295.42,295.45,2499.33,740553.72
2017-08-13 10-PM,ETHUSD,295.46,296.9,294.28,295.67,3892.03,1149567.55
2017-08-13 09-PM,ETHUSD,294.65,296.16,292.57,295.46,3933.4,1157530.13
2017-08-13 08-PM,ETHUSD,290.33,294.65,290.33,294.65,4780.95,1394153.74
2017-08-13 07-PM,ETHUSD,292.57,292.58,289.25,290.33,5152.23,1496421.63
2017-08-13 06-PM,ETHUSD,289.16,293.38,289.16,292.57,5596.16,1632948.48
2017-08-13 05-PM,ETHUSD,293.58,294.7,288.68,289.16,6747.89,1967710.29
2017-08-13 04-PM,ETHUSD,295.99,297.27,293.42,293.58,4577.22,1355292.8
2017-08-13 03-PM,ETHUSD,288.29,298.15,288.29,295.99,5680.41,1678815.42
2017-08-13 02-PM,ETHUSD,288.67,290.77,287.03,288.29,4819.46,1390608.58
2017-08-13 01-PM,ETHUSD,290.07,290.77,287.1,288.67,7222.0,2091057.97
2017-08-13 12-PM,ETHUSD,291.42,292.44,290,290.07,6139.22,1784425.75
2017-08-13 11-AM,ETHUSD,292.87,293.5,290,291.42,7202.26,2099067.17
2017-08-13 10-AM,ETHUSD,294.2,295.76,291.04,292.87,5955.7,1750404.1
2017-08-13 09-AM,ETHUSD,297.52,297.52,292.03,294.2,5309.34,1563063.21
2017-08-13 08-AM,ETHUSD,296.06,300.1,290.5,297.52,5484.31,1613420.03
2017-08-13 07-AM,ETHUSD,299.58,301.28,296.04,296.06,6791.94,2025206.65
2017-08-13 06-AM,ETHUSD,296.75,299.58,295.36,299.58,4626.36,1372327.73
2017-08-13 05-AM,ETHUSD,298.89,299.28,295,296.75,6183.45,1832727.84
2017-08-13 04-AM,ETHUSD,298.81,303.69,298.39,298.89,3520.69,1057677.07
2017-08-13 03-AM,ETHUSD,301.31,304.62,296.73,298.81,7757.56,2324281.36
2017-08-13 02-AM,ETHUSD,295.69,301.91,293.34,301.31,14320.42,4261315.46
2017-08-13 01-AM,ETHUSD,300.02,306.7,290,295.69,15250.89,4523741.08
2017-08-13 12-AM,ETHUSD,307.22,308.3,300.01,300.02,5915.47,1804613.67
2017-08-12 11-PM,ETHUSD,306.71,309.2,306,307.22,7444.08,2286207.44
2017-08-12 10-PM,ETHUSD,307.33,308.25,305.88,306.71,8710.28,2673378.83
2017-08-12 09-PM,ETHUSD,308.46,309.86,304,307.33,8731.32,2675494.52
2017-08-12 08-PM,ETHUSD,314.32,314.76,306.01,308.46,8351.89,2591697.49
2017-08-12 07-PM,ETHUSD,315,315,314.2,314.32,3476.34,1093586.12
2017-08-12 06-PM,ETHUSD,315.34,315.95,314,315,4576.75,1441781.01
2017-08-12 05-PM,ETHUSD,314.32,317.36,313.39,315.34,7722.22,2432950.19
2017-08-12 04-PM,ETHUSD,315.51,320,314.14,314.32,11094.47,3522074.64
2017-08-12 03-PM,ETHUSD,314.86,318,314.86,315.51,5879.48,1862170.09
2017-08-12 02-PM,ETHUSD,314.98,315.06,312.67,314.86,4790.2,1505465.34
2017-08-12 01-PM,ETHUSD,311.36,315,311.15,314.98,1633.43,510962.88
2017-08-12 12-PM,ETHUSD,311,311.36,309.75,311.36,2559.31,794952.17
2017-08-12 11-AM,ETHUSD,309.36,311.07,309.21,311,2223.91,689899.39
2017-08-12 10-AM,ETHUSD,310.81,311.62,309.21,309.36,1758.18,545888.86
2017-08-12 09-AM,ETHUSD,310.09,311.95,309.85,310.81,3751.15,1164212.32
2017-08-12 08-AM,ETHUSD,313.09,313.2,310.03,310.09,3279.6,1020286.8
2017-08-12 07-AM,ETHUSD,312.02,313.94,311.78,313.09,3745.98,1171464.07
2017-08-12 06-AM,ETHUSD,314.26,314.39,312,312.02,2268.38,711204.64
2017-08-12 05-AM,ETHUSD,315.22,315.41,313.51,314.26,3222.73,1013491.5
2017-08-12 04-AM,ETHUSD,311.35,315.23,311.27,315.22,5296.24,1660169.16
2017-08-12 03-AM,ETHUSD,312.01,312.54,310.65,311.35,3541.48,1102687.01
2017-08-12 02-AM,ETHUSD,311.76,314.21,310.52,312.01,6517.22,2035456.74
2017-08-12 01-AM,ETHUSD,312.79,317,311.71,311.76,6069.22,1909294.01
2017-08-12 12-AM,ETHUSD,308.77,316.99,308.52,312.79,15824.18,4958451.4
2017-08-11 11-PM,ETHUSD,308.5,309.99,306.31,308.77,12602.54,3887146.41
2017-08-11 10-PM,ETHUSD,300.49,308.5,300,308.5,7631.26,2320602.6
2017-08-11 09-PM,ETHUSD,299.99,300.6,299.99,300.49,5018.05,1505536.44
2017-08-11 08-PM,ETHUSD,299.03,300.26,298.26,299.99,6035.96,1805368.27
2017-08-11 07-PM,ETHUSD,301.83,301.92,299,299.03,2610.36,784667.92
2017-08-11 06-PM,ETHUSD,302.98,302.99,301.3,301.83,3127.44,944289.63
2017-08-11 05-PM,ETHUSD,303,303,301.18,302.98,4458.13,1346965.63
2017-08-11 04-PM,ETHUSD,298.13,303,298.13,303,5420.51,1631826.26
2017-08-11 03-PM,ETHUSD,297.36,298.53,297.35,298.13,4058.28,1209329.22
2017-08-11 02-PM,ETHUSD,298.91,298.94,295.3,297.36,5392.24,1600675.36
2017-08-11 01-PM,ETHUSD,298.55,299.6,298,298.91,3440.81,1027479.89
2017-08-11 12-PM,ETHUSD,299.98,300.82,298.48,298.55,5038.18,1510728.42
2017-08-11 11-AM,ETHUSD,299,300.16,298,299.98,3874.97,1158325.17
2017-08-11 10-AM,ETHUSD,300.41,300.88,299,299,1497.87,449666.97
2017-08-11 09-AM,ETHUSD,300.45,300.93,299.96,300.41,2422.99,728050.07
2017-08-11 08-AM,ETHUSD,301.19,301.19,299.97,300.45,2845.33,854683.48
2017-08-11 07-AM,ETHUSD,301.65,301.67,299.74,301.19,3088.94,928621.06
2017-08-11 06-AM,ETHUSD,302.98,302.98,300.82,301.65,3379.0,1019792.67
2017-08-11 05-AM,ETHUSD,301.44,303,299.98,302.98,5744.51,1733876.03
2017-08-11 04-AM,ETHUSD,297.28,301.44,297.28,301.44,1068.57,319765.96
2017-08-11 03-AM,ETHUSD,297.28,297.28,297.28,297.28,0.0,0.0
2017-08-11 02-AM,ETHUSD,297.28,297.28,297.28,297.28,0.0,0.0
2017-08-11 01-AM,ETHUSD,297.28,297.28,297.27,297.28,1.48,438.51
2017-08-11 12-AM,ETHUSD,298.05,298.05,297.28,297.28,78.11,23263.12
2017-08-10 11-PM,ETHUSD,301.86,302.11,298.04,298.05,4978.66,1497462.63
2017-08-10 10-PM,ETHUSD,303,303.16,300.71,301.86,5665.84,1710251.65
2017-08-10 09-PM,ETHUSD,301.55,305.03,301.52,303,5344.76,1621677.36
2017-08-10 08-PM,ETHUSD,303.21,304.63,300,301.55,8323.37,2516965.58
2017-08-10 07-PM,ETHUSD,303.92,305.92,301.6,303.21,5768.21,1755304.42
2017-08-10 06-PM,ETHUSD,306.97,308.24,303.19,303.92,7373.71,2255042.16
2017-08-10 05-PM,ETHUSD,307.21,307.21,305.13,306.97,3191.9,977585.85
2017-08-10 04-PM,ETHUSD,308.78,310,306.01,307.21,7394.89,2278976.16
2017-08-10 03-PM,ETHUSD,305.39,309,304.72,308.78,7234.68,2219622.7
2017-08-10 02-PM,ETHUSD,303.65,306.27,303.56,305.39,5207.64,1588262.82
2017-08-10 01-PM,ETHUSD,306.55,306.95,303.1,303.65,4221.05,1286660.36
2017-08-10 12-PM,ETHUSD,304.98,307,303.34,306.55,7489.96,2283173.09
2017-08-10 11-AM,ETHUSD,300.02,305,300.01,304.98,4810.16,1455829.18
2017-08-10 10-AM,ETHUSD,301.35,302.25,300.02,300.02,2674.76,804593.18
2017-08-10 09-AM,ETHUSD,298.1,301.48,297.93,301.35,4267.88,1280253.81
2017-08-10 08-AM,ETHUSD,298.53,300,296.5,298.1,2419.71,722235.98
2017-08-10 07-AM,ETHUSD,293.65,299.12,293.65,298.53,3129.89,931625.72
2017-08-10 06-AM,ETHUSD,297.94,298.2,293.65,293.65,3264.06,968852.72
2017-08-10 05-AM,ETHUSD,294.72,298.36,294.35,297.94,3415.84,1011907.3
2017-08-10 04-AM,ETHUSD,292,295,292,294.72,1689.27,495837.05
2017-08-10 03-AM,ETHUSD,291.6,295,289.84,292,4544.67,1329596.0
2017-08-10 02-AM,ETHUSD,295.66,296.45,289,291.6,5309.38,1547119.42
2017-08-10 01-AM,ETHUSD,295.68,297.55,295.61,295.66,1873.01,555204.47
2017-08-10 12-AM,ETHUSD,295.72,298.96,295.29,295.68,3076.74,913717.8
2017-08-09 11-PM,ETHUSD,292.91,299.11,292.91,295.72,4537.4,1345163.37
2017-08-09 10-PM,ETHUSD,301.86,305,290.11,292.91,9423.02,2806211.71
2017-08-09 09-PM,ETHUSD,301.52,303,297,301.86,5787.8,1735324.34
2017-08-09 08-PM,ETHUSD,295.07,303.51,295.04,301.52,11494.58,3443843.55
2017-08-09 07-PM,ETHUSD,294.6,296.34,292.55,295.07,5364.73,1580060.52
2017-08-09 06-PM,ETHUSD,295.55,295.94,293.82,294.6,5951.99,1755085.09
2017-08-09 05-PM,ETHUSD,288.98,295.81,286.54,295.55,7445.41,2163915.37
2017-08-09 04-PM,ETHUSD,289.69,289.69,283.04,288.98,10789.33,3086377.67
2017-08-09 03-PM,ETHUSD,278.48,294.6,278.43,289.69,14542.69,4172946.17
2017-08-09 02-PM,ETHUSD,290.06,290.11,277.81,278.48,25348.07,7175257.24
2017-08-09 01-PM,ETHUSD,295.97,296,290.03,290.06,4743.74,1393337.49
2017-08-09 12-PM,ETHUSD,296.23,297.56,291.85,295.97,6547.34,1930176.39
2017-08-09 11-AM,ETHUSD,289.08,299.88,288,296.23,11758.68,3458678.86
2017-08-09 10-AM,ETHUSD,290.73,292.5,282.32,289.08,19955.58,5724920.59
2017-08-09 09-AM,ETHUSD,300.94,300.94,290.12,290.73,13413.43,3962203.94
2017-08-09 08-AM,ETHUSD,305.5,305.5,300.6,300.94,4099.44,1243423.65
2017-08-09 07-AM,ETHUSD,306.2,307.35,299.24,305.5,12217.76,3696144.82
2017-08-09 06-AM,ETHUSD,308.14,312.42,306.03,306.2,4937.11,1528944.66
2017-08-09 05-AM,ETHUSD,313.87,313.87,305,308.14,9228.22,2849187.63
2017-08-09 04-AM,ETHUSD,315.05,315.49,310.5,313.87,6835.43,2142019.8
2017-08-09 03-AM,ETHUSD,308.75,315.23,305.01,315.05,12334.34,3834159.78
2017-08-09 02-AM,ETHUSD,309.96,315,306.04,308.75,19289.48,6004509.77
2017-08-09 01-AM,ETHUSD,299.95,310,299.8,309.96,19860.81,6066179.04
2017-08-09 12-AM,ETHUSD,296.53,300,296.21,299.95,9181.25,2742154.79
2017-08-08 11-PM,ETHUSD,296.01,296.95,293.09,296.53,6891.77,2032502.24
2017-08-08 10-PM,ETHUSD,298.46,298.86,295.27,296.01,5187.4,1541364.12
2017-08-08 09-PM,ETHUSD,296.08,299.99,295.68,298.46,8903.02,2655073.38
2017-08-08 08-PM,ETHUSD,292.61,298,292.51,296.08,14025.79,4137914.38
2017-08-08 07-PM,ETHUSD,287.05,293.2,286.65,292.61,8173.03,2375421.75
2017-08-08 06-PM,ETHUSD,285.91,288.9,285.8,287.05,4268.78,1226039.24
2017-08-08 05-PM,ETHUSD,287.87,288,285,285.91,5108.75,1464812.62
2017-08-08 04-PM,ETHUSD,288.42,289.88,284,287.87,5346.17,1535004.55
2017-08-08 03-PM,ETHUSD,286.49,289.77,286.4,288.42,7041.28,2029312.27
2017-08-08 02-PM,ETHUSD,281.45,287.04,281.45,286.49,6426.15,1832609.74
2017-08-08 01-PM,ETHUSD,284.01,290,281.08,281.45,14107.86,4024836.37
2017-08-08 12-PM,ETHUSD,278.94,284.04,278.93,284.01,6155.49,1733108.76
2017-08-08 11-AM,ETHUSD,278.74,279.2,277.49,278.94,2397.72,668032.39
2017-08-08 10-AM,ETHUSD,275,279.53,275,278.74,5407.74,1499429.76
2017-08-08 09-AM,ETHUSD,273.83,275.6,273.58,275,3376.28,927397.24
2017-08-08 08-AM,ETHUSD,272,273.83,272,273.83,2506.97,684937.13
2017-08-08 07-AM,ETHUSD,271.12,272,270.01,272,2910.44,790057.87
2017-08-08 06-AM,ETHUSD,270.8,272.51,270.8,271.12,2904.82,788633.23
2017-08-08 05-AM,ETHUSD,273.4,274,270.12,270.8,6891.14,1875324.36
2017-08-08 04-AM,ETHUSD,272.3,273.5,271.58,273.4,3247.56,884537.54
2017-08-08 03-AM,ETHUSD,270.67,272.35,270.67,272.3,2581.88,700894.7
2017-08-08 02-AM,ETHUSD,268.54,271.78,268.54,270.67,6021.86,1626199.42
2017-08-08 01-AM,ETHUSD,267.14,268.94,267.14,268.54,2090.93,560879.98
2017-08-08 12-AM,ETHUSD,269.58,269.69,266.5,267.14,2203.31,590893.15
2017-08-07 11-PM,ETHUSD,268.03,270.21,266.24,269.58,3639.07,979263.73
2017-08-07 10-PM,ETHUSD,267.25,268.03,266.2,268.03,5052.91,1349779.44
2017-08-07 09-PM,ETHUSD,266.55,267.25,266.15,267.25,3314.37,883674.69
2017-08-07 08-PM,ETHUSD,268.75,268.96,266.4,266.55,4964.65,1328215.77
2017-08-07 07-PM,ETHUSD,266.53,269.16,266.14,268.75,4267.44,1143708.33
2017-08-07 06-PM,ETHUSD,269.49,269.58,265.21,266.53,4618.98,1235810.08
2017-08-07 05-PM,ETHUSD,270.01,270.41,266.84,269.49,6392.35,1716160.96
2017-08-07 04-PM,ETHUSD,271.82,271.83,269,270.01,5624.34,1519441.27
2017-08-07 03-PM,ETHUSD,271.72,273.02,270.63,271.82,5037.7,1369911.91
2017-08-07 02-PM,ETHUSD,273.03,273.04,268.51,271.72,3524.71,955740.46
2017-08-07 01-PM,ETHUSD,270.62,274.88,266.82,273.03,8112.18,2199820.38
2017-08-07 12-PM,ETHUSD,269.1,270.99,268.19,270.62,3465.53,934669.83
2017-08-07 11-AM,ETHUSD,264.62,269.85,264.62,269.1,4829.18,1294187.3
2017-08-07 10-AM,ETHUSD,262.67,264.62,262.4,264.62,1229.29,323949.95
2017-08-07 09-AM,ETHUSD,260.74,262.69,260.51,262.67,3989.75,1042691.86
2017-08-07 08-AM,ETHUSD,261.38,261.45,258.81,260.74,3275.1,851541.55
2017-08-07 07-AM,ETHUSD,261.99,262.74,260.37,261.38,4142.92,1084047.04
2017-08-07 06-AM,ETHUSD,262.77,262.77,260.77,261.99,5051.16,1322970.08
2017-08-07 05-AM,ETHUSD,260.72,262.87,260.71,262.77,2329.44,610476.63
2017-08-07 04-AM,ETHUSD,264.6,265.17,259.43,260.72,5861.33,1533509.68
2017-08-07 03-AM,ETHUSD,260.5,264.82,260.01,264.6,2498.67,656355.35
2017-08-07 02-AM,ETHUSD,257.41,261.52,255.13,260.5,4334.52,1122901.62
2017-08-07 01-AM,ETHUSD,262,262.15,257,257.41,6043.56,1564611.29
2017-08-07 12-AM,ETHUSD,264.17,266.18,262,262,2973.65,786577.25
2017-08-06 11-PM,ETHUSD,268.45,268.72,262.18,264.17,5974.11,1587010.04
2017-08-06 10-PM,ETHUSD,266.76,270.52,266.76,268.45,6037.12,1622963.09
2017-08-06 09-PM,ETHUSD,270.89,271.87,266,266.76,8423.44,2264295.51
2017-08-06 08-PM,ETHUSD,263.73,271,263.52,270.89,9803.58,2624620.9
2017-08-06 07-PM,ETHUSD,261.88,263.96,261.46,263.73,5752.79,1513460.75
2017-08-06 06-PM,ETHUSD,263.08,263.35,260.79,261.88,8494.02,2223992.67
2017-08-06 05-PM,ETHUSD,263.68,265,262,263.08,6940.64,1831240.19
2017-08-06 04-PM,ETHUSD,260.47,264,259.5,263.68,8588.65,2249614.02
2017-08-06 03-PM,ETHUSD,258,260.86,255.11,260.47,7822.54,2025296.42
2017-08-06 02-PM,ETHUSD,255.88,258,253.04,258,5625.77,1439385.54
2017-08-06 01-PM,ETHUSD,256.99,258,252.57,255.88,5669.63,1448902.42
2017-08-06 12-PM,ETHUSD,256.68,257.92,256.31,256.99,2151.94,553909.33
2017-08-06 11-AM,ETHUSD,257.24,257.77,256.14,256.68,3579.53,919367.06
2017-08-06 10-AM,ETHUSD,257.85,257.94,255,257.24,4496.56,1153742.83
2017-08-06 09-AM,ETHUSD,253.03,258,253.03,257.85,3689.12,947715.12
2017-08-06 08-AM,ETHUSD,250.48,255,250.42,253.03,5430.72,1374351.0
2017-08-06 07-AM,ETHUSD,254.26,255.23,249.94,250.48,7672.1,1941932.46
2017-08-06 06-AM,ETHUSD,253.63,255.82,252.21,254.26,6820.11,1730828.49
2017-08-06 05-AM,ETHUSD,257.21,258.17,247.83,253.63,8363.2,2127530.57
2017-08-06 04-AM,ETHUSD,256.61,258.94,256.37,257.21,3597.64,928366.5
2017-08-06 03-AM,ETHUSD,259.46,260,254.12,256.61,9538.81,2449588.1
2017-08-06 02-AM,ETHUSD,264.08,265,258.85,259.46,8777.0,2303749.26
2017-08-06 01-AM,ETHUSD,254.97,266.39,250.06,264.08,16916.02,4428607.25
2017-08-06 12-AM,ETHUSD,253.7,255.69,251.18,254.97,11481.39,2917401.44
2017-08-05 11-PM,ETHUSD,248.25,255,247.35,253.7,8928.96,2226609.31
2017-08-05 10-PM,ETHUSD,246.14,248.75,246.01,248.25,7002.41,1733381.35
2017-08-05 09-PM,ETHUSD,250.33,250.34,242.37,246.14,9728.06,2399761.7
2017-08-05 08-PM,ETHUSD,248.85,250.64,248.85,250.33,3433.63,858420.22
2017-08-05 07-PM,ETHUSD,247.24,250.5,247,248.85,8776.95,2187788.57
2017-08-05 06-PM,ETHUSD,253.44,256.83,245.65,247.24,18077.93,4523103.55
2017-08-05 05-PM,ETHUSD,245.61,260.03,243.33,253.44,28530.86,7212669.54
2017-08-05 04-PM,ETHUSD,242.15,245.63,241.82,245.61,9532.4,2323784.98
2017-08-05 03-PM,ETHUSD,243.23,244.36,241.32,242.15,6471.43,1573003.76
2017-08-05 02-PM,ETHUSD,238.89,243.75,238.79,243.23,6535.95,1574458.06
2017-08-05 01-PM,ETHUSD,241.54,241.54,238.34,238.89,6196.51,1486304.54
2017-08-05 12-PM,ETHUSD,237.44,241.58,235.5,241.54,6620.07,1576849.26
2017-08-05 11-AM,ETHUSD,242.59,245.01,235.53,237.44,13472.97,3254907.42
2017-08-05 10-AM,ETHUSD,238,243,237.3,242.59,14235.26,3418454.43
2017-08-05 09-AM,ETHUSD,232.05,238,232.04,238,5582.18,1304721.41
2017-08-05 08-AM,ETHUSD,233.27,233.69,231.3,232.05,6557.79,1525459.22
2017-08-05 07-AM,ETHUSD,229.47,233.72,229.46,233.27,6162.85,1428265.27
2017-08-05 06-AM,ETHUSD,227.3,229.51,227.01,229.47,4485.78,1023668.7
2017-08-05 05-AM,ETHUSD,228.06,228.88,226.53,227.3,6617.53,1507887.22
2017-08-05 04-AM,ETHUSD,224.87,228.1,224.28,228.06,8885.19,2014841.81
2017-08-05 03-AM,ETHUSD,222.32,227.5,221.15,224.87,8506.47,1907950.2
2017-08-05 02-AM,ETHUSD,219,222.74,218.87,222.32,10342.62,2274907.63
2017-08-05 01-AM,ETHUSD,219,219,217.97,219,9032.44,1976842.4
2017-08-05 12-AM,ETHUSD,219.11,219.88,217.97,219,10189.98,2229415.72
2017-08-04 11-PM,ETHUSD,221.66,221.91,218.77,219.11,8160.3,1794374.09
2017-08-04 10-PM,ETHUSD,221.1,222.21,221.08,221.66,5262.32,1164959.14
2017-08-04 09-PM,ETHUSD,221.42,221.82,219.62,221.1,5294.07,1168710.6
2017-08-04 08-PM,ETHUSD,221.21,221.68,220.28,221.42,5158.64,1140467.0
2017-08-04 07-PM,ETHUSD,219.49,221.22,219.42,221.21,4486.89,988330.82
2017-08-04 06-PM,ETHUSD,220.56,221.04,218,219.49,8863.67,1947418.98
2017-08-04 05-PM,ETHUSD,221.2,221.97,220.56,220.56,5521.31,1221180.77
2017-08-04 04-PM,ETHUSD,222.56,222.75,221.2,221.2,4024.95,894661.31
2017-08-04 03-PM,ETHUSD,223.16,223.28,220.65,222.56,5329.23,1184146.21
2017-08-04 02-PM,ETHUSD,222.99,223.75,222.92,223.16,2034.62,454558.82
2017-08-04 01-PM,ETHUSD,222.23,223,222.23,222.99,1528.21,340083.31
2017-08-04 12-PM,ETHUSD,222.64,223.41,221.55,222.23,1999.97,445101.18
2017-08-04 11-AM,ETHUSD,223,223.83,220.55,222.64,6597.79,1464090.27
2017-08-04 10-AM,ETHUSD,223.29,223.43,221,223,7284.35,1619758.79
2017-08-04 09-AM,ETHUSD,224.46,225.21,223.29,223.29,3290.27,738524.78
2017-08-04 08-AM,ETHUSD,225.21,225.49,224.03,224.46,3794.77,852564.34
2017-08-04 07-AM,ETHUSD,224.59,225.24,224.27,225.21,1809.46,406622.14
2017-08-04 06-AM,ETHUSD,224.54,224.73,223.5,224.59,2625.29,588797.74
2017-08-04 05-AM,ETHUSD,224.85,225.48,223.26,224.54,3329.01,747172.67
2017-08-04 04-AM,ETHUSD,224.65,225.52,224.4,224.85,1864.63,419441.08
2017-08-04 03-AM,ETHUSD,224.82,224.88,223.88,224.65,2298.94,515988.05
